Marca,Modelo,Ano_Fabricacao,Ano_Modelo,Quilometragem,Combustivel,Cambio,Cor,Num_Portas,Estado_Venda,Preco_Listagem,Foi_Vendido
Citroën,Aircross,2013,2013,130450,Flex,Automático,Cinza,2,MG,11414,0
Peugeot,208,2005,2006,348159,Flex,Automatizado,Marrom,2,RJ,10000,1
Honda,Fit,2011,2011,206736,Flex,Automático,Preto,4,RJ,10000,0
Hyundai,HB20,2017,2017,143863,Flex,Manual,Prata,2,RJ,16489,1
Ford,Fiesta,2025,2025,1375,Flex,Manual,Azul,4,RS,66505,1
Ford,EcoSport,2022,2022,38265,Flex,CVT,Marrom,4,SP,41415,1
Jeep,Commander,2018,2019,71206,Flex,Automático,Preto,4,SP,39073,1
Honda,City,2015,2015,152942,Flex,Manual,Preto,4,DF,19416,0
Volkswagen,Voyage,2016,2016,174242,Flex,Manual,Branco,4,PE,10000,0
Nissan,Versa,2015,2015,201736,Flex,Manual,Branco,4,CE,10000,1
Hyundai,HB20,2023,2024,24267,Flex,Manual,Cinza,4,SC,69309,1
Hyundai,i30,2021,2022,37960,Diesel,Manual,Cinza,4,SC,51057,1
Renault,Sandero,2019,2019,99571,Gasolina,Manual,Branco,4,SP,15321,0
Toyota,SW4,2009,2009,247965,Flex,Automático,Prata,4,RJ,10000,1
Peugeot,2008,2021,2021,39681,Diesel,Automático,Azul,4,RJ,42577,0
Honda,City,2014,2014,119576,Flex,Manual,Azul,2,PR,24902,0
Fiat,Argo,2016,2016,142912,Flex,Manual,Azul,4,SP,11934,1
Volkswagen,Gol,2005,2005,280301,Diesel,Manual,Cinza,2,RJ,10000,0
Fiat,Argo,2022,2023,33155,Flex,Automático,Azul,2,PR,49502,1
Nissan,Kicks,2020,2021,70960,Flex,Manual,Vermelho,4,ES,39398,0
Nissan,Versa,2008,2008,269547,Diesel,Manual,Azul,4,SC,10000,0
Renault,Oroch,2010,2010,152911,Gasolina,Manual,Vermelho,2,CE,10000,0
Nissan,Kicks,2013,2014,176063,Flex,Automatizado,Prata,4,RS,10000,0
Jeep,Renegade,2019,2020,91577,Gasolina,Manual,Preto,4,RJ,51193,1
Peugeot,3008,2014,2014,122112,Gasolina,CVT,Prata,4,DF,10976,0
Ford,Ka,2023,2023,18984,Flex,Manual,Azul,2,MG,61638,1
Renault,Oroch,2021,2021,69690,Diesel,Automático,Branco,2,SC,22789,1
Ford,Focus,2023,2023,19408,Flex,Manual,Branco,2,PE,34408,0
Fiat,Cronos,2014,2015,179423,Flex,Automático,Preto,2,PE,10000,1
Ford,Focus,2007,2008,349711,Flex,Manual,Azul,4,DF,10000,0
Toyota,Etios,2016,2017,96793,Flex,Automático,Azul,4,DF,32672,0
Ford,Ranger,2010,2011,129781,Flex,Manual,Vermelho,2,PE,10000,0
Volkswagen,Polo,2019,2020,70436,Flex,Manual,Vermelho,4,SC,22572,1
Citroën,C4 Cactus,2006,2007,175828,Flex,Manual,Marrom,2,DF,10000,0
Honda,Fit,2012,2012,214375,Flex,Automático,Cinza,2,ES,10000,0
Nissan,Versa,2025,2025,1366,Gasolina,Automático,Cinza,4,MG,87988,1
Chevrolet,Montana,2022,2023,18701,Flex,CVT,Prata,4,PR,59173,1
Peugeot,2008,2021,2022,42828,Flex,Manual,Prata,2,SC,36555,0
Citroën,Aircross,2018,2019,87851,Flex,Manual,Preto,2,SP,26150,1
Toyota,RAV4,2025,2025,1102,Flex,Manual,Cinza,4,DF,100486,1
Citroën,C3,2006,2006,217443,Flex,Automático,Azul,4,MG,10000,0
Jeep,Commander,2024,2025,2124,Flex,Manual,Vermelho,4,MG,82449,1
Peugeot,3008,2014,2015,91995,Flex,CVT,Prata,4,PR,17454,1
Nissan,Kicks,2012,2012,224592,Flex,Automático,Cinza,4,RS,10000,0
Hyundai,Tucson,2005,2006,243093,Flex,Automático,Azul,4,RJ,10000,0
Chevrolet,Tracker,2025,2025,1123,Flex,Automático,Branco,2,RJ,65015,1
Nissan,Sentra,2023,2024,14806,Gasolina,Automático,Preto,2,SP,83135,1
Nissan,Versa,2019,2020,107217,Flex,Manual,Preto,4,ES,25566,0
Citroën,C3,2012,2013,92857,Flex,Manual,Vermelho,2,PE,11496,0
Chevrolet,S10,2019,2019,126315,Flex,CVT,Azul,4,SC,16479,1
Chevrolet,Spin,2005,2005,191531,Flex,Manual,Vermelho,2,GO,10000,0
Peugeot,3008,2008,2008,161162,Gasolina,Automático,Branco,4,ES,10000,0
Chevrolet,Onix Plus,2024,2025,1953,Flex,Automático,Branco,4,DF,60607,1
Chevrolet,Onix Plus,2017,2017,118653,Gasolina,Automático,Branco,4,RJ,20577,0
Ford,Ranger,2020,2021,50769,Flex,Automático,Cinza,4,BA,33360,1
Toyota,SW4,2021,2021,26348,Flex,Automático,Preto,4,PR,79868,1
Toyota,RAV4,2018,2019,80883,Flex,Manual,Azul,4,SC,37461,1
Toyota,Corolla,2014,2015,127898,Flex,Manual,Marrom,4,PR,20216,0
Fiat,Siena,2021,2021,68396,Flex,Manual,Branco,4,SP,17249,1
Volkswagen,Virtus,2023,2024,18537,Flex,Manual,Vermelho,4,DF,37297,1
Renault,Captur,2012,2012,209472,Flex,Automático,Preto,4,SP,10000,0
Hyundai,Creta,2019,2019,42598,Gasolina,Automático,Marrom,4,GO,38249,1
Peugeot,208,2006,2006,287435,Flex,Manual,Azul,4,SP,10000,0
Renault,Oroch,2023,2024,12645,Flex,Automático,Cinza,4,CE,47005,1
Citroën,C3,2006,2007,277775,Flex,Manual,Preto,2,MG,10000,0
Volkswagen,Polo,2025,2025,1605,Gasolina,Manual,Vermelho,4,CE,38423,1
Chevrolet,Prisma,2019,2019,79347,Flex,Manual,Cinza,4,PE,23326,1
Chevrolet,Onix Plus,2011,2012,74361,Flex,CVT,Marrom,2,PE,10415,1
Citroën,Aircross,2024,2025,683,Flex,Manual,Prata,2,RJ,46418,0
Citroën,Aircross,2019,2020,35828,Flex,Manual,Marrom,4,DF,35451,1
Peugeot,208,2019,2020,62447,Flex,Manual,Marrom,4,SP,24946,1
Renault,Clio,2017,2017,54877,Flex,Manual,Azul,2,DF,14326,0
Ford,EcoSport,2009,2010,166151,Diesel,Manual,Branco,4,DF,10000,0
Peugeot,2008,2015,2016,150557,Gasolina,CVT,Preto,2,PR,13267,0
Ford,Ranger,2017,2017,158718,Diesel,Manual,Preto,4,MG,11040,0
Jeep,Compass,2022,2022,26718,Gasolina,Manual,Cinza,4,RJ,55303,1
Chevrolet,Onix Plus,2022,2023,33269,Flex,Automatizado,Prata,4,PE,33111,1
Hyundai,i30,2007,2007,205050,Flex,Automático,Preto,2,MG,10000,0
Renault,Sandero,2005,2005,306162,Flex,CVT,Cinza,4,PR,10000,0
Nissan,March,2025,2025,1602,Flex,Manual,Vermelho,4,RJ,67305,1
Fiat,Siena,2015,2016,133880,Diesel,Manual,Prata,4,RJ,10000,0
Ford,Focus,2007,2008,298201,Flex,Manual,Prata,2,ES,10000,0
Toyota,RAV4,2005,2006,147256,Flex,Manual,Cinza,4,PR,10000,0
Renault,Captur,2007,2008,294780,Flex,CVT,Cinza,2,SP,10000,0
Jeep,Compass,2010,2010,192398,Flex,Automático,Preto,4,PE,10000,1
Jeep,Compass,2022,2022,25360,Flex,Manual,Cinza,2,CE,70611,1
Ford,Ranger,2015,2016,148859,Gasolina,Manual,Preto,4,BA,10184,1
Citroën,C3,2023,2023,27242,Flex,Manual,Cinza,4,SP,46672,1
Hyundai,HB20S,2017,2018,70494,Flex,Manual,Branco,2,CE,34292,0
Ford,Ranger,2016,2016,126690,Flex,Automático,Marrom,4,RS,11569,0
Hyundai,i30,2014,2015,220849,Flex,Automático,Marrom,4,BA,10000,0
Renault,Sandero,2006,2006,129650,Etanol,Automático,Prata,4,MG,10000,1
Renault,Sandero,2012,2012,103134,Flex,Manual,Azul,4,GO,10000,0
Jeep,Commander,2006,2007,268155,Gasolina,Manual,Prata,4,SP,10000,1
Jeep,Commander,2018,2019,47428,Flex,Automático,Preto,4,PR,54955,0
Citroën,C4 Cactus,2011,2011,179581,Gasolina,Automático,Vermelho,4,SC,10000,0
Fiat,Punto,2008,2008,216503,Flex,Automático,Vermelho,4,RS,10000,1
Citroën,C4 Cactus,2016,2017,146515,Flex,Manual,Preto,4,SC,14001,0
Hyundai,Tucson,2015,2016,125510,Flex,Automático,Preto,4,PR,19533,1
Fiat,Siena,2016,2016,195896,Flex,Manual,Azul,4,CE,10000,0
Nissan,March,2020,2020,42011,Gasolina,Manual,Branco,4,GO,51983,1
Toyota,Corolla,2021,2022,39488,Flex,Automático,Preto,4,RS,75594,1
Ford,Focus,2016,2016,171950,Flex,Manual,Prata,4,BA,10000,0
Peugeot,208,2022,2023,18180,Flex,Manual,Cinza,4,ES,38199,1
Ford,EcoSport,2020,2021,45147,Flex,CVT,Branco,4,ES,38282,1
Peugeot,3008,2013,2013,247815,Flex,Manual,Cinza,4,ES,10000,0
Honda,Fit,2019,2019,73593,Gasolina,Manual,Preto,4,BA,38073,1
Peugeot,208,2005,2005,402277,Flex,Manual,Preto,4,CE,10000,0
Chevrolet,Tracker,2012,2013,110326,Flex,Automático,Vermelho,2,PR,13073,0
Chevrolet,Prisma,2013,2014,99098,Flex,Manual,Prata,4,PE,10925,1
Nissan,Frontier,2021,2021,60943,Flex,Manual,Branco,2,ES,44199,1
Renault,Clio,2023,2024,20983,Gasolina,Manual,Branco,2,GO,34933,1
Honda,HR-V,2006,2007,214639,Gasolina,Manual,Branco,4,RS,10000,0
Nissan,March,2020,2020,46856,Gasolina,Manual,Branco,2,DF,40451,1
Hyundai,Tucson,2018,2018,90531,Flex,Manual,Cinza,2,GO,23946,1
Fiat,Pulse,2008,2008,124758,Gasolina,Manual,Preto,4,RS,10000,0
Toyota,Etios,2013,2014,124152,Flex,Automático,Prata,4,RJ,20812,1
Fiat,Palio,2008,2009,212492,Gasolina,Manual,Vermelho,4,PE,10000,0
Jeep,Commander,2025,2025,1955,Flex,Automático,Marrom,2,ES,109836,0
Hyundai,HB20,2016,2017,76366,Diesel,Manual,Marrom,4,ES,34881,1
Volkswagen,Jetta,2010,2011,176117,Flex,Manual,Prata,4,PE,10000,0
Nissan,Frontier,2018,2018,117285,Flex,Manual,Branco,2,PR,22219,0
Fiat,Toro,2021,2021,33418,Flex,CVT,Prata,4,GO,33058,1
Jeep,Renegade,2019,2019,87588,Flex,Automatizado,Cinza,2,RS,34318,1
Peugeot,208,2005,2006,337759,Flex,Manual,Cinza,4,SC,10000,0
Hyundai,Tucson,2025,2025,1716,Flex,Manual,Marrom,4,CE,63910,1
Volkswagen,Nivus,2017,2017,58328,Flex,Automatizado,Prata,4,PR,20586,0
Citroën,C3,2013,2013,199891,Flex,CVT,Branco,2,GO,10000,0
Citroën,Aircross,2013,2013,97636,Etanol,Manual,Cinza,2,SP,11546,0
Citroën,C4 Cactus,2010,2010,221472,Flex,Automático,Branco,4,CE,10000,0
Fiat,Punto,2013,2013,276730,Flex,Manual,Azul,2,DF,10000,0
Citroën,C4 Cactus,2007,2008,197801,Flex,CVT,Vermelho,2,PR,10000,0
Citroën,C4 Cactus,2009,2009,158239,Flex,Manual,Branco,4,PE,10000,0
Toyota,Etios,2012,2012,158445,Flex,Automático,Preto,4,ES,11651,0
Renault,Sandero,2005,2005,351475,Gasolina,Manual,Cinza,4,SP,10000,0
Fiat,Siena,2010,2011,93592,Flex,Automático,Prata,4,PR,11935,0
Hyundai,HB20S,2010,2011,307053,Flex,Automático,Preto,2,SC,10000,0
Renault,Clio,2020,2020,119707,Flex,Automático,Cinza,4,RJ,21795,1
Citroën,Aircross,2020,2020,94376,Flex,Automático,Azul,4,PE,28432,0
Jeep,Compass,2014,2015,136497,Flex,Manual,Preto,4,MG,15621,0
Chevrolet,Spin,2017,2017,130237,Flex,Automático,Vermelho,4,DF,11838,0
Citroën,C3,2015,2016,96479,Flex,Manual,Preto,4,SP,18151,0
Citroën,C4 Cactus,2013,2013,229362,Gasolina,Automático,Branco,4,MG,10000,0
Fiat,Pulse,2025,2025,1601,Flex,Manual,Marrom,4,BA,39474,1
Peugeot,3008,2017,2018,130851,Etanol,Manual,Prata,4,SP,18341,0
Fiat,Uno,2008,2009,221121,Flex,Manual,Azul,4,PR,10000,0
Renault,Kwid,2017,2017,138296,Flex,Manual,Prata,2,ES,10830,0
Nissan,Sentra,2018,2018,87927,Flex,Manual,Azul,4,PE,22234,1
Jeep,Commander,2017,2018,105788,Gasolina,Manual,Branco,2,RJ,42965,0
Nissan,March,2005,2005,345623,Flex,Automatizado,Marrom,2,SC,10000,0
Fiat,Siena,2008,2009,342780,Flex,CVT,Vermelho,4,PR,10000,0
Nissan,Kicks,2011,2012,126690,Diesel,Manual,Marrom,4,SC,13335,0
Fiat,Pulse,2012,2013,249889,Flex,Automático,Prata,4,SP,10000,0
Chevrolet,Cobalt,2019,2019,86168,Flex,CVT,Cinza,4,SC,17779,1
Nissan,Sentra,2014,2014,94357,Flex,Automático,Branco,4,RS,26283,0
Honda,HR-V,2016,2017,95889,Gasolina,Manual,Vermelho,2,SC,32227,0
Volkswagen,Amarok,2009,2010,182892,Etanol,Manual,Marrom,4,BA,10000,0
Citroën,C4 Cactus,2005,2005,273255,Flex,Automático,Marrom,4,RJ,10000,0
Citroën,Aircross,2021,2022,31977,Gasolina,Automático,Preto,2,BA,44922,0
Toyota,Corolla,2013,2014,142163,Flex,Manual,Azul,4,ES,15511,0
Citroën,C3,2024,2024,10633,Flex,Manual,Prata,2,PR,66497,1
Citroën,C4 Cactus,2022,2023,25834,Flex,Manual,Preto,4,SC,46072,1
Jeep,Compass,2022,2023,24524,Flex,Manual,Prata,4,RJ,64655,1
Peugeot,3008,2020,2021,40733,Flex,Manual,Vermelho,4,GO,39091,1
Fiat,Toro,2013,2013,67434,Flex,Manual,Branco,4,SP,14740,1
Toyota,Hilux,2018,2018,115996,Gasolina,Automático,Cinza,4,PE,32468,0
Fiat,Mobi,2009,2009,185132,Flex,Manual,Vermelho,4,RJ,10000,0
Peugeot,2008,2006,2007,226101,Flex,Automático,Prata,2,PR,10000,0
Chevrolet,Cruze,2013,2014,126928,Flex,Automático,Marrom,4,GO,12480,0
Hyundai,HB20S,2005,2006,182524,Flex,Automático,Vermelho,2,PE,10000,0
Nissan,Frontier,2016,2017,93576,Diesel,Manual,Preto,2,RS,24338,0
Peugeot,3008,2011,2011,164746,Flex,Manual,Azul,4,DF,10000,0
Ford,Ranger,2023,2023,16310,Flex,Manual,Branco,4,DF,48153,0
Fiat,Palio,2011,2011,275799,Flex,CVT,Azul,4,CE,10000,1
Nissan,March,2025,2025,873,Flex,Automático,Prata,2,BA,80553,1
Toyota,Yaris,2023,2023,23607,Flex,Manual,Marrom,4,RJ,66187,1
Citroën,C4 Cactus,2009,2010,164950,Flex,Automatizado,Azul,4,CE,10000,0
Renault,Captur,2019,2020,56635,Flex,CVT,Preto,4,ES,22218,1
Nissan,Kicks,2011,2012,183259,Diesel,Automático,Preto,2,CE,10000,0
Citroën,C3,2007,2007,177992,Flex,Automático,Preto,2,RJ,10000,0
Peugeot,208,2016,2017,152027,Flex,Manual,Marrom,4,PR,11383,0
Jeep,Commander,2015,2015,62002,Flex,Manual,Vermelho,4,BA,24543,0
Peugeot,2008,2025,2025,1754,Flex,Manual,Branco,4,RJ,65791,0
Hyundai,HB20S,2015,2015,117530,Flex,Manual,Vermelho,4,MG,23128,0
Nissan,Kicks,2011,2011,148523,Flex,Automático,Prata,4,GO,11238,0
Toyota,Hilux,2005,2005,185909,Flex,CVT,Branco,4,GO,10000,0
Nissan,Versa,2006,2007,202230,Flex,Automatizado,Azul,4,DF,10000,0
Chevrolet,Prisma,2015,2016,106450,Flex,Manual,Branco,4,BA,13845,0
Honda,HR-V,2023,2023,27207,Flex,Manual,Branco,4,CE,75412,1
Chevrolet,Onix Plus,2022,2023,24735,Flex,Manual,Branco,4,BA,49574,1
Toyota,Etios,2012,2013,211545,Flex,Manual,Preto,4,RS,10000,0
Ford,EcoSport,2015,2016,108197,Gasolina,Automático,Azul,4,RS,13257,0
Toyota,Etios,2012,2013,230383,Gasolina,Automatizado,Preto,4,PE,10000,0
Jeep,Compass,2025,2025,1016,Diesel,CVT,Branco,4,BA,99681,1
Honda,CR-V,2022,2022,37560,Flex,Manual,Preto,2,SP,69702,1
Ford,Fiesta,2017,2017,44799,Flex,Automatizado,Prata,2,ES,24892,1
Citroën,C3,2011,2012,181976,Gasolina,CVT,Vermelho,4,SC,10000,0
Citroën,Aircross,2020,2020,77315,Flex,Manual,Preto,4,DF,21452,1
Nissan,March,2013,2014,94300,Flex,Manual,Marrom,4,RJ,18215,1
Hyundai,HB20S,2012,2013,191269,Flex,Automático,Prata,2,DF,10000,0
Nissan,Frontier,2020,2020,40037,Gasolina,Manual,Marrom,4,DF,41514,0
Peugeot,3008,2014,2014,67167,Flex,Manual,Cinza,2,SP,16242,0
Citroën,C3,2017,2018,114942,Flex,Automático,Preto,4,PR,14199,1
Chevrolet,Onix,2007,2007,198195,Flex,Manual,Marrom,4,CE,10000,0
Chevrolet,Onix,2007,2007,307089,Diesel,Manual,Azul,4,PE,10000,0
Chevrolet,Spin,2017,2017,65134,Flex,Manual,Preto,2,SC,19145,0
Ford,EcoSport,2019,2020,53913,Flex,CVT,Azul,4,SP,32594,0
Honda,Civic,2014,2015,173176,Flex,CVT,Branco,4,PE,13797,0
Peugeot,3008,2008,2008,323629,Diesel,Manual,Azul,4,RS,10000,0
Citroën,Aircross,2010,2010,193220,Flex,Automático,Prata,4,BA,10000,1
Ford,EcoSport,2021,2022,38479,Flex,Automático,Azul,4,DF,39906,1
Honda,HR-V,2005,2005,140996,Flex,Manual,Azul,4,DF,10922,0
Citroën,C4 Cactus,2015,2016,47864,Diesel,Automático,Cinza,4,BA,24842,1
Nissan,Kicks,2012,2013,205759,Flex,Automático,Prata,4,DF,10000,0
Fiat,Punto,2019,2019,122500,Flex,CVT,Cinza,4,CE,14730,0
Hyundai,Tucson,2022,2022,25300,Diesel,Manual,Marrom,4,BA,46012,1
Hyundai,i30,2007,2008,187900,Flex,CVT,Prata,4,PR,10000,0
Peugeot,2008,2025,2025,1715,Gasolina,Manual,Cinza,2,CE,61348,0
Nissan,Sentra,2022,2022,28980,Flex,Automatizado,Marrom,4,ES,63940,1
Honda,HR-V,2024,2025,1155,Flex,CVT,Cinza,2,PR,99762,1
Toyota,Corolla,2017,2017,178676,Flex,CVT,Azul,4,PR,16899,1
Jeep,Renegade,2005,2005,186414,Flex,Automático,Branco,4,SP,10000,0
Citroën,Aircross,2016,2016,213881,Diesel,Manual,Azul,4,RJ,10000,1
Hyundai,Creta,2020,2021,57745,Flex,Manual,Cinza,4,PR,43481,1
Renault,Logan,2025,2025,1524,Flex,Manual,Preto,2,RJ,59027,1
Nissan,Versa,2005,2006,208646,Gasolina,Automático,Branco,2,SP,10000,0
Renault,Duster,2014,2014,159636,Diesel,Manual,Azul,4,RJ,10000,0
Ford,Focus,2008,2009,133617,Flex,Manual,Cinza,4,PR,10000,0
Hyundai,i30,2007,2008,181606,Flex,Automático,Marrom,4,SP,10000,0
Toyota,Yaris,2011,2012,115163,Flex,Manual,Cinza,4,SP,20971,0
Hyundai,HB20S,2016,2016,181278,Flex,Automático,Preto,4,PE,10656,0
Honda,HR-V,2014,2015,90514,Gasolina,Automático,Azul,4,SC,37740,1
Jeep,Renegade,2009,2009,167788,Gasolina,Manual,Prata,2,SP,10000,0
Volkswagen,Tiguan,2010,2011,204037,Flex,Manual,Branco,2,GO,10000,0
Jeep,Renegade,2025,2025,1393,Flex,Manual,Vermelho,4,CE,83710,1
Nissan,Frontier,2018,2018,102966,Diesel,Manual,Marrom,4,SP,29792,0
Citroën,C3,2014,2014,216584,Flex,Automático,Preto,4,DF,10000,0
Citroën,C3,2017,2018,94045,Flex,Automático,Prata,4,CE,22711,0
Honda,Fit,2006,2007,176324,Flex,CVT,Branco,4,SC,10145,0
Toyota,Hilux,2005,2005,281965,Flex,Manual,Cinza,4,SP,10000,0
Toyota,Corolla,2005,2005,270851,Flex,Manual,Preto,4,ES,10000,1
Hyundai,HB20,2013,2014,133834,Flex,Manual,Marrom,2,GO,17997,0
Peugeot,208,2007,2007,266656,Flex,Manual,Azul,4,CE,10000,0
Ford,Ka,2021,2022,45323,Flex,Automatizado,Cinza,4,DF,31378,1
Nissan,Frontier,2017,2017,154757,Gasolina,Automático,Marrom,4,MG,16492,0
Peugeot,208,2015,2015,104004,Flex,Manual,Preto,4,BA,15188,0
Jeep,Commander,2006,2007,201923,Diesel,Manual,Branco,4,CE,10000,0
Ford,Ranger,2015,2015,105968,Diesel,Manual,Azul,4,CE,11334,0
Hyundai,Tucson,2007,2007,177961,Diesel,Manual,Branco,2,PE,10000,0
Hyundai,Creta,2014,2015,203497,Flex,Manual,Cinza,4,SP,10000,0
Jeep,Commander,2005,2005,420813,Etanol,Automático,Prata,4,SP,10000,0
Jeep,Renegade,2012,2012,271586,Flex,Manual,Azul,4,MG,10000,0
Volkswagen,Jetta,2011,2011,186432,Flex,Automático,Preto,4,RJ,10000,0
Ford,Ka,2020,2020,30669,Flex,Automático,Preto,4,PE,38933,1
Ford,Focus,2020,2020,39815,Flex,Automático,Azul,4,PR,37800,1
Nissan,March,2018,2018,84909,Flex,Automático,Preto,4,RJ,29116,0
Nissan,Kicks,2021,2022,47087,Flex,Automático,Cinza,4,CE,45159,1
Toyota,Yaris,2013,2013,185519,Flex,Automático,Marrom,4,DF,11763,0
Hyundai,HB20S,2017,2017,81883,Gasolina,Manual,Vermelho,4,BA,23624,1
Nissan,Frontier,2008,2008,144158,Flex,Manual,Prata,2,RJ,10000,0
Peugeot,2008,2013,2013,180466,Gasolina,Automatizado,Cinza,2,SC,10000,0
Honda,HR-V,2010,2011,115771,Diesel,Automático,Branco,4,CE,18299,0
Citroën,C3,2005,2006,187970,Diesel,Manual,Cinza,4,MG,10000,0
Renault,Kwid,2020,2020,40699,Flex,Manual,Prata,4,CE,26003,1
Renault,Clio,2021,2021,67292,Flex,Automático,Cinza,2,SC,37442,1
Renault,Oroch,2025,2025,1263,Flex,Manual,Azul,4,DF,41897,1
Hyundai,Creta,2019,2020,100186,Etanol,Manual,Preto,4,ES,32565,0
Fiat,Cronos,2007,2008,341460,Flex,Manual,Vermelho,2,RS,10000,0
Hyundai,Creta,2010,2011,191779,Flex,Manual,Preto,4,MG,10000,0
Chevrolet,Prisma,2020,2020,35395,Flex,CVT,Azul,4,ES,29480,1
Ford,Ka,2013,2014,191163,Flex,Automático,Prata,4,CE,10000,0
Peugeot,208,2010,2011,221379,Flex,Automatizado,Preto,4,RS,10000,0
Renault,Oroch,2012,2013,194134,Flex,Automático,Preto,4,SP,10000,0
Hyundai,HB20S,2005,2005,213444,Flex,Automático,Cinza,2,CE,10000,0
Jeep,Commander,2009,2009,165039,Flex,Automático,Branco,4,SC,13112,0
Toyota,SW4,2018,2018,148544,Gasolina,Automático,Preto,2,RJ,26351,0
Ford,Focus,2020,2021,60256,Diesel,Automatizado,Preto,4,SP,28646,0
Fiat,Uno,2016,2017,105186,Flex,Automático,Cinza,2,DF,15352,0
Fiat,Uno,2009,2010,200656,Flex,Manual,Vermelho,4,MG,10000,0
Ford,Focus,2013,2013,311354,Flex,Automático,Vermelho,2,CE,10000,0
Citroën,C4 Cactus,2013,2014,135214,Flex,Automático,Branco,2,SP,14288,0
Ford,Ranger,2016,2017,107899,Flex,Manual,Vermelho,2,RS,16548,0
Hyundai,HB20,2016,2016,145547,Flex,Manual,Azul,4,MG,15957,0
Fiat,Toro,2012,2012,109947,Flex,Automático,Vermelho,4,SP,11104,0
Citroën,C3,2013,2013,197935,Flex,Manual,Marrom,4,RJ,10000,0
Peugeot,208,2010,2010,234289,Flex,Automatizado,Marrom,4,PR,10000,0
Jeep,Commander,2018,2019,39739,Gasolina,Manual,Prata,4,PR,45744,1
Citroën,Aircross,2007,2007,279881,Gasolina,Automático,Cinza,2,SP,10000,0
Toyota,Yaris,2005,2005,405400,Diesel,Automático,Marrom,4,BA,10000,0
Chevrolet,Onix Plus,2016,2017,178098,Flex,Automatizado,Vermelho,4,RS,10000,0
Jeep,Compass,2020,2021,60498,Gasolina,Automático,Marrom,4,SP,72439,0
Renault,Captur,2025,2025,1506,Flex,Manual,Azul,4,RS,63877,1
Ford,Focus,2006,2007,163550,Gasolina,Automático,Marrom,4,PR,10000,0
Citroën,Aircross,2006,2007,282952,Flex,Manual,Vermelho,4,BA,10000,0
Chevrolet,Prisma,2007,2008,259269,Flex,Automático,Prata,4,SP,10000,0
Honda,CR-V,2012,2013,99675,Flex,Manual,Prata,4,GO,18917,1
Jeep,Commander,2025,2025,1560,Flex,Manual,Cinza,4,SC,97383,1
Ford,Focus,2012,2013,280079,Gasolina,Automático,Cinza,4,RS,10000,0
Hyundai,Creta,2009,2009,285199,Flex,Manual,Preto,4,RJ,10000,0
Jeep,Compass,2009,2010,268417,Flex,Automático,Branco,4,BA,10000,0
Nissan,March,2007,2008,422788,Flex,CVT,Vermelho,2,SC,10000,0
Honda,Civic,2025,2025,1368,Flex,Manual,Preto,2,DF,106803,1
Toyota,SW4,2025,2025,2064,Flex,Manual,Preto,2,RS,97024,1
Nissan,Sentra,2020,2021,71182,Flex,Automático,Cinza,2,PE,45028,0
Nissan,Kicks,2014,2015,110196,Diesel,Manual,Azul,4,PR,21380,0
Jeep,Compass,2022,2022,29651,Gasolina,Automático,Branco,4,RS,88309,1
Citroën,Aircross,2020,2020,67069,Flex,CVT,Prata,2,CE,30076,1
Fiat,Pulse,2005,2005,174952,Flex,Manual,Vermelho,4,RS,10000,0
Nissan,Frontier,2022,2023,16685,Flex,Manual,Cinza,2,RS,58349,1
Hyundai,HB20,2009,2009,306131,Flex,Manual,Marrom,2,DF,10000,0
Renault,Sandero,2024,2025,956,Flex,Automático,Cinza,4,MG,75373,1
Volkswagen,Amarok,2016,2016,184112,Flex,Automático,Azul,4,DF,10000,0
Ford,Ka,2012,2012,186040,Flex,Manual,Branco,2,MG,10000,0
Nissan,Frontier,2006,2006,220179,Flex,Automatizado,Cinza,4,DF,10000,0
Honda,Fit,2023,2023,15423,Flex,Automático,Cinza,4,PE,86843,1
Nissan,Kicks,2023,2023,37904,Flex,Manual,Azul,4,PE,48623,1
Fiat,Toro,2021,2022,50036,Diesel,Automático,Prata,4,DF,34233,1
Jeep,Compass,2024,2024,7629,Flex,Automático,Preto,4,MG,105957,1
Hyundai,Creta,2025,2025,938,Flex,Manual,Preto,4,SP,93456,1
Nissan,Versa,2010,2011,113587,Flex,Manual,Azul,4,GO,17183,0
Citroën,C4 Cactus,2018,2018,85872,Flex,CVT,Vermelho,2,SP,19219,0
Nissan,Kicks,2006,2006,184809,Flex,Manual,Prata,4,ES,10000,0
Citroën,C4 Cactus,2016,2017,63191,Flex,Manual,Cinza,4,ES,24539,0
Nissan,Versa,2014,2014,123232,Flex,Manual,Preto,4,DF,16553,0
Volkswagen,Tiguan,2012,2013,233522,Flex,Manual,Azul,2,SC,10000,0
Honda,City,2025,2025,1960,Flex,Manual,Prata,2,BA,105219,1
Nissan,Frontier,2015,2016,70985,Flex,Automático,Marrom,4,DF,23467,1
Citroën,C3,2009,2009,284578,Gasolina,Manual,Prata,4,BA,10000,0
Fiat,Argo,2010,2011,286763,Flex,Manual,Vermelho,4,ES,10000,0
Nissan,Versa,2010,2011,296765,Diesel,Automático,Vermelho,4,CE,10000,0
Chevrolet,Spin,2009,2009,273586,Gasolina,Automático,Branco,2,DF,10000,0
Volkswagen,Gol,2016,2017,69401,Flex,CVT,Marrom,4,MG,21207,1
Peugeot,208,2023,2024,17117,Gasolina,Automático,Marrom,4,PE,70921,1
